season_hr_rate,recent_hr_rate,avg_exit_velocity,hard_hit_rate,barrel_rate,avg_launch_angle,pitcher_hr_rate,expected_plate_appearances,home_run
0.0,0.0,74.78292682926829,0.0975609756097561,0.0,25.609756097560975,0.17142857142857143,2.2,0
0.0,0.0,75.15714285714286,0.09523809523809523,0.0,26.404761904761905,0.018867924528301886,2.1,0
0.0,0.0,75.38636363636364,0.09090909090909091,0.0,26.727272727272727,0.0,2.1,0
0.0,0.0,76.00869565217391,0.08695652173913043,0.0,24.695652173913043,0.09302325581395349,2.2,0
0.0,0.0,75.556,0.08,0.0,25.22,0.023255813953488372,2.3,0
0.0,0.0,76.05535714285715,0.08928571428571429,0.0,22.178571428571427,0.0125,2.1,0
0.0,0.0,75.74237288135593,0.0847457627118644,0.0,21.305084745762713,0.0,2.3,0
0.0,0.0,76.4578125,0.109375,0.0,22.125,0.0,2.4,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0
0.0,0.0,62.93333333333334,0.0,0.0,9.0,0.0,4.0,0
0.0,0.0,69.62857142857145,0.0,0.0,8.0,0.0,4.0,0
0.0,0.0,73.41250000000001,0.0625,0.0,8.125,0.038461538461538464,4.0,0
0.0,0.0,82.39166666666667,0.16666666666666666,0.041666666666666664,12.583333333333334,0.03125,4.0,0
0.0,0.0,80.53125,0.15625,0.03125,16.375,0.05555555555555555,4.0,0
0.0,0.0,81.71304347826086,0.30434782608695654,0.043478260869565216,18.17391304347826,0.0,4.166666666666667,0
0.0,0.0,80.95666666666666,0.26666666666666666,0.03333333333333333,16.066666666666666,0.047619047619047616,4.142857142857143,0
0.0,0.0,80.24864864864864,0.24324324324324326,0.02702702702702703,12.486486486486486,0.0,4.25,0
0.0,0.0,80.1547619047619,0.2619047619047619,0.023809523809523808,16.023809523809526,0.0,4.222222222222222,1
0.023809523809523808,0.023809523809523808,80.77826086956522,0.2608695652173913,0.021739130434782608,16.652173913043477,0.0,4.2,0
0.021739130434782608,0.023809523809523808,79.82941176470588,0.23529411764705882,0.0196078431372549,15.27450980392157,0.016666666666666666,4.2,1
0.04081632653061224,0.04878048780487805,88.0,0.0,0.0,12.0,0.0,4.1,0
0.04,0.05263157894736842,80.32962962962964,0.25925925925925924,0.018518518518518517,15.75925925925926,0.047619047619047616,3.8,0
0.03636363636363636,0.05128205128205128,79.95084745762712,0.23728813559322035,0.01694915254237288,13.169491525423728,0.02158273381294964,3.9,0
