batter,season_hr_rate,recent_hr_rate,avg_exit_velocity,hard_hit_rate,barrel_rate,avg_launch_angle,pitcher_hr_rate,expected_plate_appearances
691788,0.044444444444444446,0.03225806451612903,81.51065088757396,0.25443786982248523,0.047337278106508875,11.431952662721894,0.020833333333333332,3.1
691858,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,4.0
691907,0.0,0.0,77.63783783783784,0.13513513513513514,0.05405405405405406,11.135135135135135,0.020833333333333332,3.4
693304,0.01485148514851485,0.0,81.55559566787004,0.19855595667870035,0.018050541516245487,13.465703971119133,0.020833333333333332,4.4
693307,0.047505938242280284,0.0,82.99075785582255,0.26247689463955637,0.04251386321626617,17.96857670979667,0.020833333333333332,3.9
693409,0.0,0.0,83.3875,0.21875,0.03125,12.3125,0.020833333333333332,2.7
693459,0.0,0.0,82.73157894736842,0.13157894736842105,0.0,16.263157894736842,0.020833333333333332,2.8333333333333335
694025,0.0,0.0,86.92857142857143,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.020833333333333332,3.0
694192,0.04291845493562232,0.06666666666666667,84.6968438538206,0.27740863787375414,0.0681063122923588,16.19933554817276,0.020833333333333332,4.5
694197,0.012345679012345678,0.0,86.51782178217823,0.36633663366336633,0.0297029702970297,6.524752475247524,0.020833333333333332,3.9
694203,0.026785714285714284,0.029411764705882353,80.5593103448276,0.20689655172413793,0.03103448275862069,16.382758620689657,0.020833333333333332,3.4
694208,0.0,0.0,82.38971193415638,0.24279835390946503,0.03292181069958848,17.275720164609055,0.020833333333333332,4.4
694212,0.04838709677419355,0.02702702702702703,83.31517027863777,0.2631578947368421,0.07120743034055728,12.390092879256965,0.020833333333333332,3.7
694224,0.0,0.0,74.27142857142856,0.0,0.0,11.857142857142858,0.020833333333333332,2.5
